review,rating,label_kamus,label_rating,final_label
"tolong matikan fitur gps, gps harus bisa optional, jangan wajib, ini klo gak hidupin gps aplikasi gk bisa di buka, kemudian aplikasi juga harus bisa dimatikan fitur izin notif, jangan terlalu egois, harus hidupin notif baru bisa buka aplikasi, sampah betul",1,,negatif,negatif
"sering gak bisa dibuka, tolong di perbaiki",2,,negatif,negatif
makin lama makin susah make ni aplikasi,1,,negatif,negatif
"Ga bisa di buka, sekalinya bisa harus lama banget. Mending app yg lama satset",1,,negatif,negatif
Min tolong dong tambahkan pilihan tarik tunai sebesar 50k 🙏,2,,negatif,negatif
"aplikasinya tolong d perbaiki, mau top up saja susahnya minta ampun, trouble terus aplikasinya, masih bagus BSI mobile dr pd BYOND ini payah",1,positif,negatif,positif
semua jadi lebih mudah,5,positif,positif,positif
"aplikasi sampah, penipu, katanya peningkatan dari aplikasi lama bsi mobile, lha ini malah sering trouble, bener-bener penipuan",1,,negatif,negatif
bagus banget dan lengkap menunya,5,positif,positif,positif
"tingkat kan terus dan perbanyak in fitur nya, tingkat kan keamanan akun",5,,positif,positif
verifikasi sulit jdi ribet,1,negatif,negatif,negatif
"apk GK guna,sering GK bisa masuk,lemot, sangat beda dengan BSI yg lama",1,negatif,negatif,negatif
"sudah data diri sesuai nomor hp sesuai no rekening sesuai masih aja tidak bisa terverifikasi .emng aplikasi sampah , keluhan bnyak tapi tetap aja tidak ada pembaruan dari aplikasi terlalu ribet lagi .",1,negatif,negatif,negatif
lemot !!!!!😭,1,negatif,negatif,negatif
ntah berapa kali pasang...uninstal... ntah berapa ratus kali coba daftar . fermuk selalu gagal. knapa aplikasi yg lama hrs diganti kalo apk yg baru justru ribet gini. udah dateng ke kantor bsi disarankan hapus apk kemudian instal lagi hasilnya tetep gagal,2,negatif,negatif,negatif
besst,5,,positif,positif
"Terjadi Kendala terus dah,.. sinyal bagus pulsa ada.. Why (?)",1,positif,negatif,positif
"jaringan sering eror, mau ngirim atau transfer jadi lebih susah, harus nya memudah kan, tapi sekarang malah jadi menyusahkan",1,,negatif,negatif
kenapa harus menghidupkan lokasi dan notif baru bisa buka aplikasi ?,2,,negatif,negatif
sangat baik,5,positif,positif,positif
"kenapa sering bermasalahhhhhhhh, gimna caranya mau melakukaan transaksi kalo bermasalah trus",3,,negatif,negatif
"pengaduan transaksinya enggak bisa , pembayaran transaksi e-commercenya gagal , tapi saldo kepotong ... dibuat laporan , abis itu di klik transakasinya malah dibilang transaksinya tidak bisa dilaporkan , harus ke cabang terdekat ... ditelfon cs malah berbayar , nelfon pake internet enggak bisa ... ribet dahh",1,negatif,negatif,negatif
"menu break tabungan autosave di byond dimana ya? Di arahin ke i pojok kanan atas tapi menu penutupan ga ada tuh. di Aplikasi lama ada tapi mau login tidak bisa di suruh ke byond?? Mohon maaf, terimakasih atas jawabannya namun setelah tekan i di pojok kanan atas tidak ada menu tutup rek, hanya bisa ganti nama rek.",2,negatif,negatif,negatif
Bikin malu saja.. mau tranfer sudah satu jam gk bisa dibuka..,1,,negatif,negatif
beyond its oke,5,,positif,positif
"Aplikasi sampah, banyak banget errornya, mana harus ngurus ke kantor cabang perkara gagal transaksi gara2 sistem 👎🏻👎🏻",1,,negatif,negatif
aplikasi buruk. lbh baik aplikasi yg sblmnya. dikit2 ada tulisan overlapping popupps,2,positif,negatif,positif
mudah di gunakan,5,positif,positif,positif
"klo gak niat bikin aplikasi revolusi dari BSI Mobile, mending balik ke BSI Mobile yang dulu aja",1,,negatif,negatif
"scan QRIS sering gagal, masih sama sperti app BSI sblumnya",3,,negatif,negatif
"aplikasi nya sering ngeleg,buka aplikasi sering keluar otomatis dri aplikasi,sangat menyusahkan orng mau bertransaksi,untuk transaksi sampai sekarang masih sering keluar dgn sendiri Uda dari pagi smpai MLM di coba,sangat jelek sekali pelayanan nya",1,negatif,negatif,negatif
Baguss saya puas,5,positif,positif,positif
"aplkasi sampah,kalau di aceh ada bank lain,gue gak rekom ne bg anj,setiap perlu gak bisa di buka,waktu di buka pun lama x loading nya,..",2,,negatif,negatif
"aplikasi saya kenapa tidak bisa transfer ke dana, di pencarian tidak muncul opsi dana untuk tujuan transfer, kenapa ya?",5,negatif,positif,negatif
"aplikasi terburuk utk login ganti pasword,. mau login aja sdh kedip sdh tengok tp susahnya minta ampun...bener2 dijajah sama aplikasi ini...cape ngisi berkali2..mnding yg lama lbh simple..",1,,negatif,negatif
"aplikasi tolol kebanyakan ngebug, mending ga usah diterbitkan kalau ga becus profider nya",1,,negatif,negatif
gampang eror,1,,negatif,negatif
Sering-sering error,1,negatif,negatif,negatif
tingkat pelayanan sangat sampah,1,,negatif,negatif
"Ditingkatkan lagi sistem nya, setiap buka aplikasi selalu stuck di awal mau login, tolong di perbaiki",3,,negatif,negatif
kenapa selalu ada gangguan Mulu,2,negatif,negatif,negatif
knp sih skrng aplikasi ini susah kali ke bukak nya... menghabat pembayaran 😭,3,,negatif,negatif
"di aplikasi ini aneh, tidak bisa screenshot dan tidak mau di buka bila di hp menggunakan aplikasi pengembang. Kalau tidak mau merubah, tolong buat pilihan bisa screenshot dan tetap menggunakan opsi pengembang.",3,negatif,negatif,negatif
jujur gak puas bnget rasanya ke tutup sendiri,1,positif,negatif,positif
Tampilan lebih simple dibanding BSI mob yg sebelumnya. Tidak terlalu banyak menu ataupun fitur yg jarang sekali kita pakai. Notifikasi waktu sholat juga sangat membantu.,5,positif,positif,positif
bayar PDAM kota Magelang belum ter install... ???,4,,positif,positif
"Sudah bagus, hanya masih kurang setoran tunai tanpa kartu, kalau penarikan iya, nah untuk setoran tunai tanpa kartu belum ada, kalau di bank lain sdh ada tuh, kayak living, wonder dll Mohon di upadate utk menu setoran tunai tanpa kartu",5,positif,positif,positif
Alhamdulillah mudah familier penggunaanya dan infonya lumayan lengkap.. termasuk info waktu sholat ndak perlu login.,5,positif,positif,positif
disuruh pakai apps ini tapi mau verifikasi aja gak bisa,2,,negatif,negatif
mengapa byond BSI tidak menyediakan layanan pinjam minimal 100 ribu yg cukup utk bensin atau kouta biar gak ganggu teman,5,,positif,positif
Masi banyak bug nya.,2,negatif,negatif,negatif
saya sangat senang,5,,positif,positif
mantap,5,positif,positif,positif
"semenjak di rilis sampai saat ini blum menunjukkan tanda2 perbaikan, alasan tidak bisa di akses adalah banyak BUG.",2,negatif,negatif,negatif
"sudah sangat bagus, namun saran untuk bisa nonaktifkan akses lokasi, lalu tambahkan button ""Tandai Semua Dibaca"" pada bagian notifikasi.",4,positif,positif,positif
mempermudah aku d saat genting kartu ku rusak ne sangat membantu,5,positif,positif,positif
top,5,,positif,positif
susah kali mau verifikasi wajah😭😭😭,3,,negatif,negatif
"kebanyakan ngebug, eror terus",1,,negatif,negatif
"tolong perbaiki lagi, selalu ""over lapping popups"", tidak bisa digunakan",1,negatif,negatif,negatif
"parah sering gangguan jaringan saat mau buka aplikasi, mau melakukan transaksi jadi ngga bisa, di benerin dong jangan sampai berkurang nasabah pindah ke bank lain nyimpan uang, parah!!",1,negatif,negatif,negatif
tulisannya/font jelek tidak jelas terbaca,1,negatif,negatif,negatif
bagus,5,positif,positif,positif
"gak jelas. dikit2 gak bisa dibuka. kalau alasan jaringan, kocak sumpah.",1,,negatif,negatif
kenapa ya byond kok sering upgrade atau lagi perbaikan jadi males ngguinnya lama lagi kadang 2 hari,3,,negatif,negatif
"data diri selalu tidak sesuai, pernah minta bantuan cs buat ganti nomor, tpi tidak jadi solusi",1,,negatif,negatif
"riwayat uang masuk/keluar memang tdk langsung muncul atau gimana? saldo bertambah tp riwayat tdk ada. jd tdk tau pengirim transfer brp, hal ini hanya memperlambat proses transaksi saja.",3,,negatif,negatif
sinyalnya ga bagus sering ga kebuka,1,positif,negatif,positif
Sangat bermasalah. berulang kali re-start aplikasi tetap sama. tetep gabisa melakukanbtransfer ke Aplikasi Dana. KECEWA BERAT. demi allah baru ini menyesal dengan aplikasi baru dari BSI.,1,negatif,negatif,negatif
padahal blm pernah buat akun tapi di bilang nomor hp nya salah jadi bingung sendiri saya,1,,negatif,negatif
"mohon maaf sy kasi bintang satu, beberapa kali mencoba untuk masuk selalu ngak bisa, semoga dari rating kurang bagus ini di perbaiki lagi pelayanan dalam aplikasinya.",1,positif,negatif,positif
ngak usah updet beyond kalo belom sempurna mending BSI mobile aja dulu,1,positif,negatif,positif
"pliss kak, kalau lohinn gausa pake aktifkan lokasii dongggg",1,,negatif,negatif
"Penggunaan BYOND belum user friendly, untuk laporan pengaduan juga gagal. Dan bagaimana bisa melakukan pengaduan gagal transaksi tarik tunai di ATM juga, sementara sekarang tidak bisa screenshoot daftar mutasi dengan alasan keamanan? Jadi menyusahkan nih sistem sekarang",2,negatif,negatif,negatif
kenapa harus nonaktifkan opsi delevoper sih ? pdhl itu sgt membantu di hp saya.,1,positif,negatif,positif
"kacau sekarang, masak sulit masuk",1,negatif,negatif,negatif
"Alhamdulillah saya nyaman menggunakan nya, saya agen bsi smart, saya menggunakan byond untuk transaksi karena mesin EDC rusak tp belum dikasih pengganti oleh bsi",5,positif,positif,positif
"aplikasi buruk. saya melakukan pelaporan transaksi online pas dicek riwayatnya gaada tapi mau lapor ulang dibilang lagi diinvestigasi. lapor di twt juga minta data nomor pelaporan mulu padahal emg gaada even di email atau di app nya. pas sinkronisasi data malah dibilang ada yg ga sesuai ujung""nya disuruh dateng ke kantor cabang, kalo gitu ngapain pelaporan online? beresin dulu tuh developer app nya udah kemarin ada berita dihack kirain udah bener sistemnya. sistem yg jelek malah nasabah yg repot",1,negatif,negatif,negatif
aplikasi sampah. dari bsi pindah ke beyond gak pernah bisa login. padahal data sudah benar. bener bener sampah memang. kembalikan lagi saja ke aplikasi kemarin,1,,negatif,negatif
"aplikasi sampah, masuk aja bisa lag, mending bsi mobile kemarin",1,,negatif,negatif
"sangat buruk, sangat sering eror dan forceclose, qris pun tidak bisa, aplikasi sampah. balikin ke BSI mobile aja",1,negatif,negatif,negatif
mohon maaf kenapa beyond saya tidak ada tagihan untuk menu PLN ya? saya sudah cari tapi tidak ada menu PLN taglis dan nontaglis. tolong dijelaskan kalo sudah ada jawabannya saya bisa kasih bintang 5 Oky makasih balasannya admin. Alhamdulillah makasih byond. akhirnya sudah Nemu menu PLN love u..,5,,positif,positif
wajib ya aktifkan lokasi? prasaan bank lain gk wajib. wajib ya matikan developer? ribet,1,negatif,negatif,negatif
SAGAT BAGUS sekali saya sudah melihat nya,5,positif,positif,positif
"aplikasi keterangan sering maintenence,mau buat pembayaran kadang sering qris gak di kenal",3,,negatif,negatif
mudah di pahami dan tampilan nya juga lebih keren.,5,positif,positif,positif
di bagian verifikasi wajah selalu gagal,1,,negatif,negatif
sangat membantu,5,positif,positif,positif
"aplikasinya sangat bagus dan berguna untuk transfer,bayar tagihan ,top up, cek saldo, tdk bikin ribet lagi.aplikasi nya juga sederhana dan mudah di pahami untuk semua orang.",5,positif,positif,positif
jujur lebih nyaman aplikasi sebelumnya.. dari segi resi gk bisa dishare dan setiap login harus aktifkan navigasi..,1,positif,negatif,positif
"aplikasi ini memiliki tampilan yang keren dan menarik,di aplikasi ini melakukan proses transaksinya cepat ,ini aplikasi perbankkan syariah yang modern dapat mennyicil emas dengan mudah dan praktis dan pembukaan buku rekening yang cepat dan mudah dilakukan..",5,positif,positif,positif
Lebih buruk daripada BSI mobile. menu transfer tidak ada untuk bayar universitas . Bahkan menggunakan menu VA manual juga tidak bisa/tidak terdaftar,1,negatif,negatif,negatif
"kenapa ga bisa di buka ya ,padahal lagi urgent ga bisa masuk ke menu login",1,,negatif,negatif
"malah ga jelas g bisac login lagi. data salah terus katanya padahal sudah benar. ke CS, CSnya bingung, besoknya CS lgi malah dihadang pak satpam mau coba handle padahal CS aja g bisa. call center, kasusnya dianggap selesai dengan hasil akhir sama aja g bisa",1,,negatif,negatif
sangat bagus dan aman,5,positif,positif,positif
"tampilan baru yang keren, transaksi cepat dan mudah bisa cicil emas gampang dan tanpa ribet,syariah dan juga bisa modern,buka rekening juga cepat colorfull cerah",5,positif,positif,positif
"Sangat mengecewakan, pernah coba tarik tunai tanpa kartu karna memang lagi ga bawa kertu debit dan gagal, setelah coba lagi ternyata tidak bisa lagi karna dianggap transaksi sudah terjadi dan hanya bisa 1 x tarik tunai dalam sehari, jadinya saya tidak bisa tarik tunai",1,negatif,negatif,negatif
kenapa pengiriman TF ke BRI ke BSI saldo BRI berhasil tp ke di BSI belum masuk uangnya...apakah ada gangguan system....,3,negatif,negatif,negatif
"apknya bagus, mudah di pahami, membantu bertransaksi",5,positif,positif,positif
keren aplikasi ini bisa top-up e-wallet dan bayar tagihan menjadi lebih mudah,5,positif,positif,positif
buruk sekali,1,negatif,negatif,negatif
"bagus sih, tetapi kenapa harus pake gps kalo mau masuk,",3,positif,negatif,positif
aplikasinyaaa enak banget dari pada bank lain . yuk buruan download dan,5,,positif,positif
sering eror,1,,negatif,negatif
transaksi cepat,5,positif,positif,positif
Cek saldo lemot Transfer lemot Sering log out sendiri Tolong pak Erik thohir,4,negatif,positif,negatif
bgus,5,,positif,positif
kenapa selalu keluar sendiri aplikasi ini. sdh ku download di hp Samsung xiomi. smuanya sama kluar sendri. kacau lah. nggk seperti bsi mobil .,1,,negatif,negatif
"selalu ada tulisan over pop up, intinya jelek deh",1,negatif,negatif,negatif
"membuat rekening jadi lebih mudah, dan warna nya sangat menarik",5,positif,positif,positif
"kaga bisa daftar , padahal udah lengkap semua masa transaksi gagal untuk daftar, gimanasi",1,,negatif,negatif
"wow tampilan baru yang lebih keren, melakukan transaksi ny jga cepat",5,positif,positif,positif
"produk investasi yang bagus dan bermanfaat,recomend deh buat kita semua",5,positif,positif,positif
aplikasi nya sangat bagus dan sangat membantu saya saat transaksi dimana saja dan kapan saja,5,positif,positif,positif
"Gue yakin, yang komentar positif itu akun2 bayaran. Responsivitas aplikasinya sangat sangat jelek!!!",1,negatif,negatif,negatif
ok bagus,5,positif,positif,positif
aplikasi BYOND sangat keren! tampilannya bagus dan menarik sistem modern dan mudah dipahami pembukaan rekening dan transaksi sangat cepat.,5,positif,positif,positif
lah mau beli Pulsa PLN Token Listrik kok ndak ada lg PLN ? aneh padahal itu yg sangat diperlukann,2,,negatif,negatif
"APK BANK TERBURUK DI DUNIA, BANYAAN ERROR DARI PADA BAGUS NYA, SEMINGGU CUMA BISA MASUK KADANG CUMA SEKALI SELEBIH NYA GANGGUAN TERUS DAN TERUS, SANGAT SANGAT BURUK, SARAN SAYA MENDING PILIH BANK LAIN",1,positif,negatif,positif
"tampilan nya keren,simple dan cepat banget. aplikasi mbanking nya bagus sama jaman sekarang yang super cepat dan aman.",5,positif,positif,positif
mantap,5,positif,positif,positif
"aplikasi yg mudah dan cepet pembayaran nya pun gampang ga ribet, aplikasi nya keren pokonya",5,positif,positif,positif
Dah 2 Hari tak bisa beli token.. gagal memuat halaman terus... benar2 mengecewakan BSI,1,,negatif,negatif
sering loading mau masuk ke aplikasi juga harus masukkin password agak ribet harusnya pakai sidik jari yang lebih mudah dan cepat,1,positif,negatif,positif
"aplikasi jelek selalu banyak kegagalan saat transaksi, lebih baik tutup aja byond balik ke BSI yang ama",1,positif,negatif,positif
buka rekening lebih mudah dan cepat 🤍,5,positif,positif,positif
makin lama makin susah transaksi asik muat halaman gagal terus,3,,negatif,negatif
tolong diperbaikin saya bayar tagihan tidak bisa gangguan trus di byond ini,3,negatif,negatif,negatif
mengapa saat ini tidak bisa transaksi tenasfer antar bank di byond bsi mobile,4,negatif,positif,negatif
APLIKASI KAGA ADA GUNA APAAN MAU KIRIM DUIT AJA HARUS HOKI HOKIAN KADANG BISA KADANG KAGA KALO BISA NGASIH BINTANG MINES GUA KASIH MINES NIH RUGI BANGET NGASIH SATU BINTANG JUGA,1,,negatif,negatif
lambat,1,negatif,negatif,negatif
oke,5,,positif,positif
aplikasi nya keren fitur yang mudah dan aman cocok untuk kaum anak muda jaman sekarang best pokoknya,5,positif,positif,positif
pembelian pulsa gagal.. eh taunya masuk setelah bebrapa menit setelah lakukan pengisian kedua jadi rugi 2 kali transaksi sukses.,1,,negatif,negatif
"Assalamualaikum. Kenapa sering terjadi error? Apalagi kalau mau transfer buru2. Waktu buka aplikasi stuck di splash screen hampir 1 jam disitu terus.. Trus waktu mau transaksi, loading rincian transaksi lama banget ga bisa2.. Mhn sblm di luncurkan di test dulu dipastikan semua fitur2 nya berjalan.. Dan setiap bulan ada perawatan berkala.. Jadi nasabah tidak dirugikan. Apalagi kalau tabungan nya cuma di satu bank ini, bikin malu orang saja. Mau transfer sering error..",4,negatif,positif,negatif
